6770.755371,5443.435059,-89.513794
6770.789062,5439.435059,-89.513794
6770.823242,5435.435059,-89.513794
6770.865723,5430.435547,-89.513794
6770.899414,5426.435547,-89.513794
6770.933594,5422.435547,-89.513794
6770.975586,5417.436035,-89.513794
6771.009766,5413.436035,-89.513794
6771.043457,5409.436035,-89.513794
6771.085938,5404.436523,-89.513794
6771.120117,5400.436523,-89.513794
6771.153809,5396.436523,-89.513794
6771.187988,5392.437012,-89.513794
6771.221680,5388.437012,-89.513794
6771.255859,5384.437012,-89.513794
6771.289551,5380.437012,-89.513794
6771.332031,5375.437500,-89.513794
6771.366211,5371.437500,-89.513794
6771.399902,5367.437500,-89.513794
6771.442383,5362.437988,-89.513794
6771.476562,5358.437988,-89.513794
6771.510254,5354.437988,-89.513794
6771.552734,5349.438477,-89.513794
6771.586914,5345.438477,-89.513794
6771.620605,5341.438477,-89.513794
6771.663086,5336.438965,-89.513794
6771.697266,5332.438965,-89.513794
6771.730957,5328.438965,-89.513794
6771.773438,5323.439453,-89.513794
6771.807617,5319.439453,-89.513794
6771.841309,5315.439453,-89.513794
6771.875488,5311.439941,-89.513794
6771.909180,5307.439941,-89.513794
6771.943359,5303.439941,-89.513794
6771.977051,5299.439941,-89.513794
6772.019531,5294.440430,-89.513794
6772.053711,5290.440430,-89.513794
6772.087402,5286.440430,-89.513794
6772.129883,5281.440918,-89.513794
6772.163574,5277.440918,-89.513794
6772.197754,5273.440918,-89.513794
6772.240234,5268.441406,-89.513794
6772.273926,5264.441406,-89.513794
6772.308105,5260.441406,-89.513794
6772.341797,5256.441895,-89.513794
6772.375977,5252.441895,-89.513794
6772.409668,5248.441895,-89.513794
6772.443848,5244.441895,-89.513794
6772.486328,5239.442383,-89.513794
6772.520020,5235.442383,-89.513794
6772.532715,5233.963379,-89.513794
6773.501465,5229.809570,-63.043919
6776.266602,5226.596191,-35.525215
6780.203125,5225.024902,-8.004832
6781.667480,5224.938965,0.209914
6785.667480,5224.953613,0.209914
6789.667480,5224.968262,0.209914
6793.667480,5224.982910,0.209914
6797.667480,5224.997559,0.209914
6801.667480,5225.012207,0.209914
6805.667480,5225.026855,0.209914
6809.667480,5225.041504,0.209914
6813.667480,5225.056152,0.209914
6817.667480,5225.070801,0.209914
6822.666992,5225.089355,0.209914
6826.666992,5225.104004,0.209914
6830.666992,5225.118652,0.209914
6834.666992,5225.133301,0.209914
6838.666992,5225.147949,0.209914
6842.666992,5225.162598,0.209914
6846.666992,5225.177246,0.209914
6850.666992,5225.191895,0.209914
6854.666992,5225.206543,0.209914
6858.666992,5225.221191,0.209914
6862.666992,5225.235840,0.209914
6866.666992,5225.250488,0.209914
6870.666992,5225.265137,0.209914
6874.666992,5225.279785,0.209914
6878.666992,5225.294434,0.209914
6882.666992,5225.309082,0.209914
6886.666992,5225.323730,0.209914
6890.666504,5225.338379,0.209914
6894.666504,5225.353027,0.209914
6898.666504,5225.367676,0.209914
6902.666504,5225.382324,0.209914
6906.666504,5225.396973,0.209914
6910.666504,5225.411621,0.209914
6914.666504,5225.426270,0.209914
6918.666504,5225.440918,0.209914
6922.666504,5225.455566,0.209914
6926.666504,5225.470215,0.209914
6930.666504,5225.484863,0.209914
6934.666504,5225.499512,0.209914
6938.666504,5225.514160,0.209914
6942.666504,5225.528809,0.209914
6946.666504,5225.543457,0.209914
6950.666504,5225.558105,0.209914
6954.666504,5225.572754,0.209914
6958.666504,5225.587402,0.209914
6962.666504,5225.602051,0.209914
6967.666016,5225.620605,0.209914
6971.666016,5225.635254,0.209914
6975.666016,5225.649902,0.209914
6979.666016,5225.664551,0.209914
6983.666016,5225.679199,0.209914
6987.666016,5225.693848,0.209914
6991.666016,5225.708496,0.209914
6995.666016,5225.723145,0.209914
6999.666016,5225.737793,0.209914
7003.666016,5225.752441,0.209914
7007.666016,5225.767090,0.209914
7011.666016,5225.781738,0.209914
7015.415039,5225.795410,0.209914
7019.779785,5225.252930,-15.077222
7023.846680,5223.502441,-31.420788
7027.253418,5220.440918,-53.737652
7029.132812,5216.186523,-78.500198
7029.350586,5214.018555,270.935883
7029.432129,5209.019043,270.935883
7029.514160,5204.020020,270.935883
7029.595703,5199.020508,270.935883
7029.677246,5194.020996,270.935883
7029.758789,5189.021973,270.935883
7029.840820,5184.022461,270.935883
7029.922363,5179.023438,270.935883
7029.987793,5175.023926,270.935883
7030.069336,5170.024414,270.935883
7030.150879,5165.024902,270.935883
7030.232910,5160.025879,270.935883
7030.314453,5155.026367,270.935883
7030.395996,5150.027344,270.935883
7030.461426,5146.027832,270.935883
7030.526855,5142.028320,270.935883
7030.608398,5137.028809,270.935883
7030.689941,5132.029297,270.935883
7030.771484,5127.030273,270.935883
7030.853516,5122.030762,270.935883
7030.935059,5117.031738,270.935883
7031.000488,5113.032227,270.935883
7031.065918,5109.032715,270.935883
7031.147461,5104.033203,270.935883
7031.229004,5099.033691,270.935883
7031.310547,5094.034668,270.935883
7031.362305,5090.875977,-89.064087
7031.444336,5085.876953,-89.064087
7031.509766,5081.877441,-89.064087
7031.591309,5076.877930,-89.064087
7031.672852,5071.878418,-89.064087
7031.705566,5069.875488,270.935883
7031.787109,5064.875977,270.935883
7031.868652,5059.876953,270.935883
7031.934082,5055.877441,270.935883
7032.015625,5050.877930,270.935883
7032.097656,5045.878906,270.935883
7032.163086,5041.879395,270.935883
7032.228027,5037.879883,270.935883
7032.293457,5033.880371,270.935883
7032.375000,5028.880859,270.935883
7032.457031,5023.881836,270.935883
7032.521973,5019.882324,270.935883
7032.587402,5015.882812,270.935883
7032.669434,5010.883301,270.935883
7032.750977,5005.883789,270.935883
7032.832520,5000.884766,270.935883
7032.914062,4995.885254,270.935883
7032.996094,4990.886230,270.935883
7033.061035,4986.886719,270.935883
7033.126465,4982.887207,270.935883
7033.208008,4977.887695,270.935883
7033.290039,4972.888184,270.935883
7033.371582,4967.889160,270.935883
7033.453125,4962.889648,270.935883
7033.534668,4957.890625,270.935883
7033.600098,4953.891113,270.935883
7033.665527,4949.891602,270.935883
7033.747070,4944.892090,270.935883
7033.818359,4940.538086,-89.064087
7033.899902,4935.539062,-89.064087
7033.965332,4931.539551,-89.064087
7034.046875,4926.540039,-89.064087
7034.128418,4921.540527,-89.064087
7034.161133,4919.538086,270.935883
7034.242676,4914.538574,270.935883
7034.324707,4909.539551,270.935883
7034.390137,4905.540039,270.935883
7034.455078,4901.540527,270.935883
7034.537109,4896.541016,270.935883
7034.618652,4891.541504,270.935883
7034.700195,4886.542480,270.935883
7034.781738,4881.542969,270.935883
7034.863770,4876.543945,270.935883
7034.928711,4872.544434,270.935883
7034.994141,4868.544922,270.935883
7035.075684,4863.545410,270.935883
7035.157715,4858.545898,270.935883
7035.239258,4853.546875,270.935883
7035.320801,4848.547363,270.935883
7035.402832,4843.548340,270.935883
7035.467773,4839.548828,270.935883
7035.533203,4835.549316,270.935883
7035.614746,4830.549805,270.935883
7035.696777,4825.550781,270.935883
7035.761719,4821.551270,270.935883
7035.827148,4817.551758,270.935883
7035.908691,4812.552246,270.935883
7035.990723,4807.552734,270.935883
7036.072266,4802.553711,270.935883
7036.153809,4797.554199,270.935883
7036.235840,4792.555176,270.935883
7036.300781,4788.555664,270.935883
7036.366211,4784.556152,270.935883
7036.447754,4779.556641,270.935883
7036.529785,4774.557129,270.935883
7036.611328,4769.558105,270.935883
7036.692871,4764.558594,270.935883
7036.774414,4759.559570,270.935883
7036.839844,4755.560059,270.935883
7036.905273,4751.560547,270.935883
7036.986816,4746.561035,270.935883
7037.068848,4741.561523,270.935883
7037.137695,4737.363281,-89.064087
7036.307617,4732.823242,-112.467194
7033.687012,4729.004883,-136.584045
7029.949219,4726.517578,-155.262238
7025.683105,4725.276367,-172.343658
7023.543945,4725.140625,180.140472
7019.543945,4725.130859,180.140472
7015.543945,4725.121094,180.140472
7011.543945,4725.111328,180.140472
7007.543945,4725.101562,180.140472
7003.543945,4725.091797,180.140472
6999.543945,4725.082031,180.140472
6995.543945,4725.072266,180.140472
6991.543945,4725.062012,180.140472
6987.543945,4725.052246,180.140472
6983.543945,4725.042480,180.140472
6979.543945,4725.032715,180.140472
6975.543945,4725.022949,180.140472
6971.543945,4725.013184,180.140472
6967.543945,4725.003418,180.140472
6963.543945,4724.993652,180.140472
6959.543945,4724.983887,180.140472
6955.543945,4724.974121,180.140472
6951.543945,4724.964355,180.140472
6947.543945,4724.954590,180.140472
6943.543945,4724.944336,180.140472
6939.543945,4724.934570,180.140472
6935.543945,4724.924805,180.140472
6931.543945,4724.915039,180.140472
6927.543945,4724.905273,180.140472
6923.543945,4724.895508,180.140472
6919.543945,4724.885742,180.140472
6915.543945,4724.875977,180.140472
6911.543945,4724.866211,180.140472
6907.543945,4724.856445,180.140472
6902.544434,4724.844238,180.140472
6898.544434,4724.834473,180.140472
6894.544434,4724.824219,180.140472
6890.544434,4724.814453,180.140472
6886.544434,4724.804688,180.140472
6882.544434,4724.794922,180.140472
6878.544434,4724.785156,180.140472
6874.544434,4724.775391,180.140472
6870.544434,4724.765625,180.140472
6866.544434,4724.755859,180.140472
6862.544434,4724.746094,180.140472
6858.544434,4724.736328,180.140472
6854.544434,4724.726562,180.140472
6850.544434,4724.716797,180.140472
6846.544434,4724.706543,180.140472
6842.544434,4724.696777,180.140472
6838.544434,4724.687012,180.140472
6834.544434,4724.677246,180.140472
6830.544434,4724.667480,180.140472
6826.544434,4724.657715,180.140472
6822.544434,4724.647949,180.140472
6818.544434,4724.638184,180.140472
6814.544434,4724.628418,180.140472
6810.544434,4724.618652,180.140472
6806.544434,4724.608887,180.140472
6802.544434,4724.598633,180.140472
6798.544434,4724.588867,180.140472
6794.544434,4724.579102,180.140472
6790.544434,4724.569336,180.140472
6785.915039,4724.558105,-179.859497
6785.915039,4724.558105,-179.859497
6781.464355,4725.325684,159.421356
6777.589844,4727.695801,137.673264
6774.879395,4731.358887,115.296936
6773.754395,4736.456055,90.486206
6773.754395,4736.456055,90.486206
6773.720703,4740.456055,90.486206
6773.678223,4745.455566,90.486206
6773.644043,4749.455566,90.486206
6773.610352,4753.455566,90.486206
6773.567871,4758.455078,90.486206
6773.533691,4762.455078,90.486206
6773.500000,4766.455078,90.486206
6773.457520,4771.454590,90.486206
6773.423340,4775.454590,90.486206
6773.389648,4779.454590,90.486206
6773.347168,4784.454102,90.486206
6773.312988,4788.454102,90.486206
6773.279297,4792.454102,90.486206
6773.236816,4797.453613,90.486206
6773.202637,4801.453613,90.486206
6773.168945,4805.453613,90.486206
6773.134766,4809.453125,90.486206
6773.101074,4813.453125,90.486206
6773.066895,4817.453125,90.486206
6773.033203,4821.453125,90.486206
6772.990723,4826.452637,90.486206
6772.956543,4830.452637,90.486206
6772.922852,4834.452637,90.486206
6772.880371,4839.452148,90.486206
6772.846191,4843.452148,90.486206
6772.812500,4847.452148,90.486206
6772.770020,4852.451660,90.486206
6772.736328,4856.451660,90.486206
6772.702148,4860.451660,90.486206
6772.659668,4865.451172,90.486206
6772.625977,4869.451172,90.486206
6772.591797,4873.451172,90.486206
6772.558105,4877.450684,90.486206
6772.523926,4881.450684,90.486206
6772.490234,4885.450684,90.486206
6772.456055,4889.450684,90.486206
6772.413574,4894.450195,90.486206
6772.379883,4898.450195,90.486206
6772.345703,4902.450195,90.486206
6772.303223,4907.449707,90.486206
6772.269531,4911.449707,90.486206
6772.235352,4915.449707,90.486206
6772.200195,4919.605469,-269.513763
6772.965820,4924.068848,69.246948
6775.367676,4927.936035,47.063354
6779.052246,4930.609375,24.880768
6784.219727,4931.707520,-0.095013
6784.219727,4931.707520,-0.095013
6788.219727,4931.700684,-0.095013
6792.219727,4931.694336,-0.095013
6796.219727,4931.687500,-0.095013
6800.219727,4931.681152,-0.095013
6804.219727,4931.674316,-0.095013
6808.219727,4931.667480,-0.095013
6812.219727,4931.661133,-0.095013
6816.219727,4931.654297,-0.095013
6820.219727,4931.647949,-0.095013
6824.219727,4931.641113,-0.095013
6828.219727,4931.634766,-0.095013
6832.219727,4931.627930,-0.095013
6836.219727,4931.621094,-0.095013
6840.219727,4931.614746,-0.095013
6844.219727,4931.607910,-0.095013
6848.219727,4931.601562,-0.095013
6852.219727,4931.594727,-0.095013
