6770.75537109375	-5443.43505859375	1.5491996447982894	4
6770.77197265625	-5441.43505859375	1.5491996447982894	4
6770.7890625	-5439.43505859375	1.5491996447982892	4
6770.80615234375	-5437.43505859375	1.5491996447982894	4
6770.8232421875	-5435.43505859375	1.5491996447982896	4
6770.83984375	-5433.435546875	1.5491996447982892	4
6770.85693359375	-5431.435546875	1.5491996447982894	4
6770.8740234375	-5429.435546875	1.5491996447982892	4
6770.89111328125	-5427.435546875	1.549199644798289	4
6770.90771484375	-5425.435546875	1.5491996447982892	4
6770.9248046875	-5423.435546875	1.5491996447982892	4
6770.94189453125	-5421.435546875	1.5491996447982892	4
6770.958984375	-5419.43603515625	1.5491996447982894	4
6770.9755859375	-5417.43603515625	1.5491996447982894	4
6770.99267578125	-5415.43603515625	1.5491996447982894	4
6771.009765625	-5413.43603515625	1.5491996447982892	4
6771.02685546875	-5411.43603515625	1.5491996447982892	4
6771.04345703125	-5409.43603515625	1.5491996447982892	4
6771.060546875	-5407.43603515625	1.5491996447982894	4
6771.0859375	-5404.4365234375	1.5491996447982894	4
6771.10302734375	-5402.4365234375	1.5491996447982894	4
6771.1201171875	-5400.4365234375	1.5491996447982894	4
6771.13720703125	-5398.4365234375	1.5491996447982894	4
6771.15380859375	-5396.4365234375	1.5491996447982894	4
6771.1708984375	-5394.4365234375	1.5491996447982894	4
6771.18798828125	-5392.43701171875	1.5491996447982894	4
6771.205078125	-5390.43701171875	1.5491996447982892	4
6771.2216796875	-5388.43701171875	1.5491996447982892	4
6771.23876953125	-5386.43701171875	1.5491996447982894	4
6771.255859375	-5384.43701171875	1.5491996447982894	4
6771.27294921875	-5382.43701171875	1.5491996447982892	4
6771.28955078125	-5380.43701171875	1.5491996447982894	4
6771.3154296875	-5377.4375	1.5491996447982894	4
6771.33203125	-5375.4375	1.5491996447982892	4
6771.34912109375	-5373.4375	1.5491996447982892	4
6771.3662109375	-5371.4375	1.5491996447982892	4
6771.38330078125	-5369.4375	1.5491996447982894	4
6771.39990234375	-5367.4375	1.5491996447982892	4
6771.4169921875	-5365.43798828125	1.5491996447982894	4
6771.43408203125	-5363.43798828125	1.5491996447982892	4
6771.451171875	-5361.43798828125	1.5491996447982894	4
6771.4677734375	-5359.43798828125	1.549199644798289	4
6771.48486328125	-5357.43798828125	1.5491996447982892	4
6771.501953125	-5355.43798828125	1.5491996447982892	4
6771.51904296875	-5353.43798828125	1.5491996447982892	4
6771.54443359375	-5350.4384765625	1.5491996447982892	4
6771.5615234375	-5348.4384765625	1.5491996447982892	4
6771.578125	-5346.4384765625	1.5491996447982892	4
6771.59521484375	-5344.4384765625	1.5491996447982892	4
6771.6123046875	-5342.4384765625	1.5491996447982892	4
6771.62939453125	-5340.4384765625	1.5491996447982892	4
6771.64599609375	-5338.43896484375	1.5491996447982894	4
6771.6630859375	-5336.43896484375	1.5491996447982894	4
6771.68017578125	-5334.43896484375	1.5491996447982894	4
6771.697265625	-5332.43896484375	1.549199644798289	4
6771.7138671875	-5330.43896484375	1.5491996447982894	4
6771.73095703125	-5328.43896484375	1.5491996447982892	4
6771.748046875	-5326.43896484375	1.5491996447982892	4
6771.7734375	-5323.439453125	1.5491996447982894	4
6771.79052734375	-5321.439453125	1.5491996447982892	4
6771.8076171875	-5319.439453125	1.5491996447982894	4
6771.82421875	-5317.439453125	1.5491996447982894	4
6771.84130859375	-5315.439453125	1.5491996447982892	4
6771.8583984375	-5313.439453125	1.5491996447982892	4
6771.87548828125	-5311.43994140625	1.5491996447982892	4
6771.89208984375	-5309.43994140625	1.5491996447982894	4
6771.9091796875	-5307.43994140625	1.5491996447982892	4
6771.92626953125	-5305.43994140625	1.5491996447982892	4
6771.943359375	-5303.43994140625	1.5491996447982892	4
6771.9599609375	-5301.43994140625	1.5491996447982892	4
6771.97705078125	-5299.43994140625	1.5491996447982892	4
6772.00244140625	-5296.4404296875	1.5491996447982892	4
6772.01953125	-5294.4404296875	1.5491996447982892	4
6772.03662109375	-5292.4404296875	1.5491996447982892	4
6772.0537109375	-5290.4404296875	1.5491996447982894	4
6772.0703125	-5288.4404296875	1.549199644798289	4
6772.08740234375	-5286.4404296875	1.5491996447982894	4
6772.1044921875	-5284.44091796875	1.5491996447982892	4
6772.12158203125	-5282.44091796875	1.5491996447982892	4
6772.13818359375	-5280.44091796875	1.5491996447982894	4
6772.1552734375	-5278.44091796875	1.5491996447982894	4
6772.17236328125	-5276.44091796875	1.5491996447982894	4
6772.189453125	-5274.44091796875	1.5491996447982894	4
6772.2060546875	-5272.44091796875	1.5491996447982896	4
6772.22314453125	-5270.44140625	1.5491996447982894	4
6772.240234375	-5268.44140625	1.5491996447982892	4
6772.25732421875	-5266.44140625	1.549199644798289	4
6772.27392578125	-5264.44140625	1.5491996447982894	4
6772.291015625	-5262.44140625	1.5491996447982892	4
6772.30810546875	-5260.44140625	1.5491996447982892	4
6772.3251953125	-5258.44140625	1.5491996447982892	4
6772.341796875	-5256.44189453125	1.5491996447982892	4
6772.35888671875	-5254.44189453125	1.5491996447982892	4
6772.3759765625	-5252.44189453125	1.5491996447982892	4
6772.39306640625	-5250.44189453125	1.5491996447982892	4
6772.40966796875	-5248.44189453125	1.5491996447982892	4
6772.4267578125	-5246.44189453125	1.5491996447982892	4
6772.44384765625	-5244.44189453125	1.5491996447982892	4
6772.46923828125	-5241.4423828125	1.5491996447982894	4
6772.486328125	-5239.4423828125	1.5491996447982892	4
6772.50341796875	-5237.4423828125	1.5491996447982892	4
6772.52001953125	-5235.4423828125	1.5491996447982892	4
6772.53271484375	-5233.96337890625	1.5491996447982894	2
6772.876953125	-5231.39990234375	-1.3471601485573814	2
6773.92578125	-5229.06640625	0.9916764736649716	2
6775.59521484375	-5227.1259765625	-2.953004089954371	2
6777.74658203125	-5225.7412109375	-0.6156780878492054	2
6780.203125	-5225.02490234375	1.721646960581644	2
6781.66748046875	-5224.93896484375	-0.2099137306213377	4
6783.66748046875	-5224.9462890625	-0.2099137306213377	4
6785.66748046875	-5224.95361328125	-0.2099137306213377	4
6787.66748046875	-5224.9609375	-0.2099137306213377	4
6789.66748046875	-5224.96826171875	-0.2099137306213378	4
6791.66748046875	-5224.9755859375	-0.2099137306213379	4
6793.66748046875	-5224.98291015625	-0.2099137306213379	4
6795.66748046875	-5224.990234375	-0.2099137306213378	4
6797.66748046875	-5224.99755859375	-0.209913730621338	4
6799.66748046875	-5225.0048828125	-0.2099137306213378	4
6801.66748046875	-5225.01220703125	-0.2099137306213377	4
6803.66748046875	-5225.01953125	-0.2099137306213376	4
6805.66748046875	-5225.02685546875	-0.2099137306213376	4
6807.66748046875	-5225.0341796875	-0.2099137306213376	4
6809.66748046875	-5225.04150390625	-0.2099137306213376	4
6811.66748046875	-5225.048828125	-0.2099137306213376	4
6813.66748046875	-5225.05615234375	-0.2099137306213376	4
6815.66748046875	-5225.0634765625	-0.2099137306213376	4
6817.66748046875	-5225.07080078125	-0.2099137306213376	4
6820.6669921875	-5225.08203125	-0.2099137306213376	4
6822.6669921875	-5225.08935546875	-0.2099137306213376	4
6824.6669921875	-5225.0966796875	-0.2099137306213376	4
6826.6669921875	-5225.10400390625	-0.209913730621338	4
6828.6669921875	-5225.111328125	-0.2099137306213377	4
6830.6669921875	-5225.11865234375	-0.2099137306213379	4
6832.6669921875	-5225.1259765625	-0.2099137306213376	4
6834.6669921875	-5225.13330078125	-0.2099137306213378	4
6836.6669921875	-5225.140625	-0.2099137306213378	4
6838.6669921875	-5225.14794921875	-0.2099137306213377	4
6840.6669921875	-5225.1552734375	-0.2099137306213377	4
6842.6669921875	-5225.16259765625	-0.2099137306213377	4
6844.6669921875	-5225.169921875	-0.2099137306213377	4
6846.6669921875	-5225.17724609375	-0.2099137306213377	4
6848.6669921875	-5225.1845703125	-0.2099137306213377	4
6850.6669921875	-5225.19189453125	-0.2099137306213377	4
6852.6669921875	-5225.19921875	-0.2099137306213377	4
6854.6669921875	-5225.20654296875	-0.2099137306213377	4
6856.6669921875	-5225.2138671875	-0.2099137306213377	4
6858.6669921875	-5225.22119140625	-0.2099137306213377	4
6860.6669921875	-5225.228515625	-0.2099137306213377	4
6862.6669921875	-5225.23583984375	-0.2099137306213377	4
6864.6669921875	-5225.2431640625	-0.2099137306213377	4
6866.6669921875	-5225.25048828125	-0.2099137306213377	4
6868.6669921875	-5225.2578125	-0.2099137306213377	4
6870.6669921875	-5225.26513671875	-0.2099137306213378	4
6872.6669921875	-5225.2724609375	-0.2099137306213376	4
6874.6669921875	-5225.27978515625	-0.2099137306213379	4
6876.6669921875	-5225.287109375	-0.2099137306213378	4
6878.6669921875	-5225.29443359375	-0.2099137306213378	4
6880.6669921875	-5225.3017578125	-0.2099137306213378	4
6882.6669921875	-5225.30908203125	-0.2099137306213376	4
6884.6669921875	-5225.31640625	-0.2099137306213378	4
6886.6669921875	-5225.32373046875	-0.2099137306213379	4
6888.6669921875	-5225.3310546875	-0.2099137306213379	4
6890.66650390625	-5225.33837890625	-0.2099137306213378	4
6892.66650390625	-5225.345703125	-0.2099137306213377	4
6894.66650390625	-5225.35302734375	-0.2099137306213378	4
6896.66650390625	-5225.3603515625	-0.2099137306213378	4
6898.66650390625	-5225.36767578125	-0.2099137306213378	4
6900.66650390625	-5225.375	-0.2099137306213378	4
6902.66650390625	-5225.38232421875	-0.2099137306213378	4
6904.66650390625	-5225.3896484375	-0.2099137306213378	4
6906.66650390625	-5225.39697265625	-0.2099137306213378	4
6908.66650390625	-5225.404296875	-0.2099137306213378	4
6910.66650390625	-5225.41162109375	-0.2099137306213378	4
6912.66650390625	-5225.4189453125	-0.2099137306213378	4
6914.66650390625	-5225.42626953125	-0.2099137306213379	4
6916.66650390625	-5225.43359375	-0.2099137306213377	4
6918.66650390625	-5225.44091796875	-0.2099137306213378	4
6920.66650390625	-5225.4482421875	-0.2099137306213378	4
6922.66650390625	-5225.45556640625	-0.2099137306213378	4
6924.66650390625	-5225.462890625	-0.2099137306213379	4
6926.66650390625	-5225.47021484375	-0.2099137306213379	4
6928.66650390625	-5225.4775390625	-0.2099137306213379	4
6930.66650390625	-5225.48486328125	-0.2099137306213379	4
6932.66650390625	-5225.4921875	-0.2099137306213377	4
6934.66650390625	-5225.49951171875	-0.2099137306213377	4
6936.66650390625	-5225.5068359375	-0.2099137306213379	4
6938.66650390625	-5225.51416015625	-0.2099137306213376	4
6940.66650390625	-5225.521484375	-0.2099137306213377	4
6942.66650390625	-5225.52880859375	-0.2099137306213377	4
6944.66650390625	-5225.5361328125	-0.2099137306213379	4
6946.66650390625	-5225.54345703125	-0.209913730621338	4
6948.66650390625	-5225.55078125	-0.2099137306213377	4
6950.66650390625	-5225.55810546875	-0.2099137306213378	4
6952.66650390625	-5225.5654296875	-0.2099137306213378	4
6954.66650390625	-5225.57275390625	-0.2099137306213378	4
